Timestamp,Factory_ID,Industry_Type,pH,Nitrate_Concentration,Temperature,Pollution_Flag
2023-01-25 15:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,5.93,16.25,14.58,1
2023-01-25 16:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.34,9.63,22.71,0
2023-01-25 17:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.54,7.26,22.82,0
2023-01-25 18:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.75,4.49,12.91,0
2023-01-25 19:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.47,15.67,15.05,0
2023-01-25 20:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.76,14.89,17.07,0
2023-01-25 21:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.81,8.16,15.63,0
2023-01-25 22:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,,5.32,13.14,0
2023-01-25 23:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.67,8.59,,0
2023-01-26 00:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.62,5.28,11.24,0
2023-01-26 01:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.56,,18.05,0
2023-01-26 02:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.63,13.28,13.94,1
2023-01-26 03:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.97,5.43,12.75,0
2023-01-26 04:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.91,12.56,15.23,1
2023-01-26 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.55,4.46,12.66,0
2023-01-26 06:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.7,14.66,12.79,1
2023-01-26 07:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,7.08,4.0,,0
2023-01-26 08:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.24,31.19,23.14,1
2023-01-26 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,3.94,62.08,17.64,1
2023-01-26 10:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.35,14.66,17.92,0
2023-01-26 11:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.72,14.49,17.28,0
2023-01-26 12:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,,29.27,24.56,1
2023-01-26 13:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.63,4.95,15.38,0
2023-01-26 14:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.8,4.12,13.22,0
2023-01-26 15:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.35,8.27,23.65,0
2023-01-26 16:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.37,13.3,23.55,0
2023-01-26 17:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.46,9.27,21.51,0
2023-01-26 18:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,,,22.14,0
2023-01-26 19:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.65,10.58,23.28,0
2023-01-26 20:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.61,14.61,15.69,0
2023-01-26 21:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.42,15.37,17.64,0
2023-01-26 22:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.36,13.41,21.05,0
2023-01-26 23:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.73,10.45,23.53,0
2023-01-27 00:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.82,5.41,13.67,0
2023-01-27 01:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.56,13.28,,0
2023-01-27 02:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,8.55,41.63,23.87,1
2023-01-27 03:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,7.06,23.31,11.76,1
2023-01-27 04:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.84,5.05,12.26,0
2023-01-27 05:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.58,10.33,24.58,0
2023-01-27 06:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.97,4.25,12.19,0
2023-01-27 07:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.67,12.38,25.01,0
2023-01-27 08:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,7.0,,13.33,1
2023-01-27 09:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.21,12.25,21.48,0
2023-01-27 10:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.34,41.99,25.54,1
2023-01-27 11:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.49,13.26,22.29,0
2023-01-27 12:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.56,18.11,15.47,0
2023-01-27 13:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.8,18.24,19.35,0
2023-01-27 14:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.67,16.81,17.44,0
2023-01-27 15:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,6.94,46.85,23.0,1
2023-01-27 16:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.4,14.27,18.43,0
2023-01-27 17:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.71,16.19,18.02,0
2023-01-27 18:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.73,19.0,14.17,1
2023-01-27 19:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.51,13.71,16.63,0
2023-01-27 20:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,6.79,4.37,14.14,0
2023-01-27 21:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.68,4.71,12.82,0
2023-01-27 22:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.46,10.45,22.68,0
2023-01-27 23:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,7.31,,12.34,1
2023-01-28 00:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.94,7.01,13.98,0
2023-01-28 01:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.47,,23.22,0
2023-01-28 02:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.64,4.5,14.08,0
2023-01-28 03:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.14,20.49,25.18,1
2023-01-28 04:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.73,9.17,23.13,0
2023-01-28 05:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.7,5.26,13.32,0
2023-01-28 06:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.67,4.67,12.92,0
2023-01-28 07:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,,8.32,22.19,0
2023-01-28 08:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.96,6.82,13.49,0
2023-01-28 09:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.36,15.62,17.58,0
2023-01-28 10:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.56,15.83,16.27,0
2023-01-28 11:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.18,10.18,23.3,0
2023-01-28 12:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.5,15.08,18.94,0
2023-01-28 13:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.33,14.56,,0
2023-01-28 14:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.6,4.3,12.04,0
2023-01-28 15:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.59,,17.08,0
2023-01-28 16:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,3.48,48.63,18.61,1
2023-01-28 17:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.69,16.51,17.4,0
2023-01-28 18:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.82,14.55,16.63,0
2023-01-28 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.24,8.64,21.81,0
2023-01-28 20:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,7.11,8.19,13.45,0
2023-01-28 21:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,7.91,100.0,,1
2023-01-28 22:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.71,3.93,12.34,0
2023-01-28 23:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.7,10.57,21.41,0
2023-01-29 00:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.4,11.19,24.37,0
2023-01-29 01:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.37,8.45,22.9,0
2023-01-29 02:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.77,13.53,16.29,0
2023-01-29 03:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.33,8.25,,0
2023-01-29 04:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.28,3.47,13.14,0
2023-01-29 05:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.84,7.74,11.13,0
2023-01-29 06:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.5,8.99,24.49,0
2023-01-29 07:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.63,10.7,23.35,0
2023-01-29 08:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.6,16.78,14.78,0
2023-01-29 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,7.02,4.97,13.57,0
2023-01-29 10:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,7.01,5.93,13.83,0
2023-01-29 11:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.78,7.93,13.79,0
2023-01-29 12:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.63,10.76,21.77,0
2023-01-29 13:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.88,4.34,12.94,0
2023-01-29 14:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.86,5.11,12.72,0
2023-01-29 15:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.84,11.49,22.55,0
2023-01-29 16:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.54,,13.24,0
2023-01-29 17:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.94,5.43,14.68,0
2023-01-29 18:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.48,13.14,22.36,0
2023-01-29 19:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,,15.48,18.52,0
2023-01-29 20:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.34,100.0,16.76,1
2023-01-29 21:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.57,16.56,17.89,0
2023-01-29 22:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.5,14.45,18.2,0
2023-01-29 23:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.63,14.47,16.86,0
2023-01-30 00:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,8.07,,23.62,1
2023-01-30 01:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.92,14.09,15.31,0
2023-01-30 02:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.35,15.82,17.04,0
2023-01-30 03:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.63,10.71,21.59,0
2023-01-30 04:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,6.51,99.79,19.31,1
2023-01-30 05:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.86,3.59,13.45,0
2023-01-30 06:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,7.01,10.15,11.96,1
2023-01-30 07:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.45,19.45,17.93,0
2023-01-30 08:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.28,13.89,16.22,0
2023-01-30 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.67,6.9,11.62,0
2023-01-30 10:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.57,12.38,23.39,0
2023-01-30 11:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,7.0,9.99,12.94,0
2023-01-30 12:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,,9.44,24.09,0
2023-01-30 13:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.17,4.92,,0
2023-01-30 14:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.7,17.27,17.13,0
2023-01-30 15:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.46,4.96,11.98,0
2023-01-30 16:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.19,11.23,23.39,0
2023-01-30 17:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.83,18.75,12.5,1
2023-01-30 18:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.94,,12.51,0
2023-01-30 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.84,6.15,12.12,0
2023-01-30 20:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,food_processing,6.71,6.02,13.65,0
2023-01-30 21:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,7.05,5.43,12.86,0
2023-01-30 22:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.66,10.7,23.03,0
2023-01-30 23:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.48,,13.01,0
2023-01-31 00:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,,,22.26,0
2023-01-31 01:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.41,4.93,12.51,0
2023-01-31 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.56,16.25,16.08,0
2023-01-31 03:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.88,75.69,16.6,1
2023-01-31 04:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.28,8.24,23.03,0
2023-01-31 05:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.5,73.38,16.59,1
2023-01-31 06:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,,17.98,15.68,0
2023-01-31 07:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.43,15.02,18.2,0
2023-01-31 08:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.45,17.07,16.89,0
2023-01-31 09:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.56,31.28,22.5,1
2023-01-31 10:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.8,6.34,14.39,0
2023-01-31 11:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.54,11.41,21.77,0
2023-01-31 12:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,4.65,42.41,16.4,1
2023-01-31 13:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,,11.56,22.97,0
2023-01-31 14:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.45,10.7,23.34,0
2023-01-31 15:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.74,22.63,24.38,1
2023-01-31 16:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.72,,11.18,0
2023-01-31 17:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.61,12.34,23.7,0
2023-01-31 18:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.65,8.44,23.35,0
2023-01-31 19:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,,12.61,18.2,0
2023-01-31 20:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.61,,,0
2023-01-31 21:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.89,5.73,13.41,0
2023-01-31 22:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.35,14.73,17.75,0
2023-01-31 23:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.38,13.68,16.66,0
2023-02-01 00:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,,14.03,17.99,0
2023-02-01 01:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,3.72,73.95,18.02,1
2023-02-01 02:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.22,16.6,15.92,0
2023-02-01 03:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.58,11.14,22.21,0
2023-02-01 04:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,5.48,14.28,17.03,0
2023-02-01 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.78,3.97,13.78,0
2023-02-01 06:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.78,4.05,12.78,0
2023-02-01 07:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.89,7.54,13.47,0
2023-02-01 08:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.58,7.4,,0
2023-02-01 09:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,chemical,5.42,51.57,,1
2023-02-01 10:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,,14.62,17.8,0
2023-02-01 11:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,,14.5,18.12,0
2023-02-01 12:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.71,4.99,13.95,0
2023-02-01 13:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.35,17.5,18.0,0
2023-02-01 14:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.8,17.15,15.84,0
2023-02-01 15:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.56,16.69,16.93,0
2023-02-01 16:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,7.12,8.93,13.27,1
2023-02-01 17:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.76,5.37,13.71,0
2023-02-01 18:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,5.09,14.45,15.44,0
2023-02-01 19:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,6.33,37.27,23.08,1
2023-02-01 20:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.46,10.99,22.05,0
2023-02-01 21:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,6.94,6.16,13.09,0
2023-02-01 22:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.62,5.77,14.87,0
2023-02-01 23:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.49,13.86,21.45,0
2023-02-02 00:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.06,8.56,22.76,0
2023-02-02 01:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.76,11.17,12.99,1
2023-02-02 02:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.66,14.63,16.33,0
2023-02-02 03:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,chemical,3.94,100.0,,1
2023-02-02 04:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.7,10.56,24.59,0
2023-02-02 05:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.89,,13.11,0
2023-02-02 06:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.63,9.06,23.02,0
2023-02-02 07:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.67,17.14,19.88,0
2023-02-02 08:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,5.48,17.06,17.52,0
2023-02-02 09:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.39,26.18,22.05,1
2023-02-02 10:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.26,6.57,,0
2023-02-02 11:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.47,,23.94,0
2023-02-02 12:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.81,5.08,12.37,0
2023-02-02 13:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.52,15.68,18.39,0
2023-02-02 14:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,chemical,,14.96,16.46,0
2023-02-02 15:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,food_processing,6.71,5.82,12.52,0
2023-02-02 16:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,5.42,75.05,18.57,1
2023-02-02 17:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,food_processing,6.68,3.81,12.33,0
2023-02-02 18:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.59,13.97,,0
2023-02-02 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,7.21,5.49,14.93,0
2023-02-02 20:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,3.46,65.96,16.39,1
2023-02-02 21:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,7.23,5.15,,0
2023-02-02 22:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.56,,15.85,0
2023-02-02 23:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.65,12.07,23.86,0
2023-02-03 00:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.29,14.58,15.35,0
2023-02-03 01:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,textile,7.64,13.39,22.52,0
2023-02-03 02:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,textile,7.37,12.48,23.1,0
2023-02-03 03:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,5.58,15.28,15.98,0
2023-02-03 04:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,chemical,4.91,15.11,18.61,0
2023-02-03 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.43,15.35,17.56,0
2023-02-03 06:00:00,52418865-e64a-495f-b73a-1e599a004de2,textile,7.37,11.09,23.74,0
2023-02-03 07:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,textile,7.17,11.06,23.82,0
2023-02-03 08:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.23,16.35,17.67,0
2023-02-03 09:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,textile,7.74,8.37,22.68,0
2023-02-03 10:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,6.49,26.23,22.27,1
2023-02-03 11:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.61,,22.05,0
2023-02-03 12:00:00,4681bc14-4af9-46c8-8d1b-bb8b7877f1cc,chemical,5.81,,16.46,0
2023-02-03 13:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.38,6.71,13.32,0
2023-02-03 14:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,chemical,3.97,67.33,16.2,1
2023-02-03 15:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.49,13.48,23.42,0
2023-02-03 16:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.5,5.59,13.29,0
2023-02-03 17:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,food_processing,,6.1,12.67,0
2023-02-03 18:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,6.89,6.2,12.68,0
2023-02-03 19:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,5.17,15.89,17.82,0
2023-02-03 20:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.75,16.87,17.42,0
2023-02-03 21:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,,11.58,20.33,0
2023-02-03 22:00:00,52418865-e64a-495f-b73a-1e599a004de2,chemical,5.17,17.14,16.54,0
2023-02-03 23:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,chemical,,48.31,17.8,1
2023-02-04 00:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.1,3.79,13.6,0
2023-02-04 01:00:00,0bc01289-4778-4ac9-9404-1b6004194229,textile,7.76,53.38,23.16,1
2023-02-04 02:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,6.38,53.57,17.12,1
2023-02-04 03:00:00,5cfe53dc-e7a8-44ff-9f81-cc3642b592d5,food_processing,6.73,5.36,12.19,0
2023-02-04 04:00:00,50eced4d-3f66-4e18-aa8a-7b93ba9a8b95,textile,7.52,9.48,23.61,0
2023-02-04 05:00:00,52418865-e64a-495f-b73a-1e599a004de2,food_processing,7.01,5.72,12.35,0
2023-02-04 06:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.84,10.35,21.93,0
2023-02-04 07:00:00,6aeb39e2-036e-4b9b-9013-1052da5a21c3,textile,7.14,9.38,21.65,0
2023-02-04 08:00:00,0bc01289-4778-4ac9-9404-1b6004194229,chemical,5.76,51.61,15.29,1
2023-02-04 09:00:00,0bc01289-4778-4ac9-9404-1b6004194229,food_processing,6.92,5.7,15.06,0
2023-02-04 10:00:00,ebb14d3f-52a8-4a7e-a17b-791013e22ff5,textile,7.68,7.94,23.91,0
2023-02-04 11:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,food_processing,6.81,6.49,13.47,0
2023-02-04 12:00:00,bf2f93e7-a732-4f2b-8252-72b9b7477bed,food_processing,6.74,6.01,13.99,0
2023-02-04 13:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,food_processing,,8.92,13.67,0
2023-02-04 14:00:00,02ea9e81-da98-48dc-9900-d181d06fb13f,chemical,6.2,78.94,16.49,1
2023-02-04 15:00:00,dc40083a-1d5a-4f32-a4aa-3603203399bb,textile,7.41,12.03,22.92,0
